"created_at","user_id","screen_name","status_id","full_text"
"Wed Sep 01 13:13:00 +0000 2021","29360193","davisj2007","1433055288098230278","In meantime, huge shoutout to @LeeSharpeNFL @nflseedR @nflfastR and the whole #nflverse with additional shoutouts to @thomas_mock since I stole his {gt}.  Let me know if you have questions or want your team's schedule.  And eventually, I'll clean up all the code for GitHub!"
"Wed Sep 08 05:00:18 +0000 2021","3154004274","BRotoFFCasanova","1435468012618928131","An updated version of my record projections utilizing Vegas spread lines for all games

The lines get converted to Massey ratings and then into Elo ratings to run simulations using @nflseedR (by Lee Sharpe and Sebastian Carl)

This is the aggregate result of 10000 sims

#nflverse https://t.co/fD9Ac3MLys"
"Sun Sep 05 14:38:56 +0000 2021","40782542","reinhurdler","1434526465383702531","I made some data art! I call this “32 Long Sundays”

The thickness of each horizontal line shows the #Browns @nflfastR win probability at each minute from 8am ET to midnight ET on every Sunday in 2016 &amp; 2017

#nflverse https://t.co/X5stNmmaXx"
"Wed Sep 01 02:53:56 +0000 2021","411049104","QuinnsWisdom","1432899497206550529","Nick Chubb's patience/size + having an experienced o-line is a dangerous combo. He was the only RB in 2020 w/ avg. of &gt;3s behind the line of scrimmage per rush attempt yet still had a rushing percentage over expected of &gt;40%
(Best RB was 51.7% ROE%) 

#nflverse #NFL #NFLTwitter https://t.co/04Ytnx2vFW"
"Fri Sep 03 01:42:39 +0000 2021","411049104","QuinnsWisdom","1433606331416547328","AJ Brown was in a category of his own in 2020. His avg. targeted air yards was &gt;10yd and he still had an avg. YAC above expectation of 2.6yds. 

Also look at how similar Jerry Jeudy was in his rookie campaign to DK Metcalf's 2020
#nflverse #NFLTwitter https://t.co/u83F4tzcp3"
"Thu Sep 02 22:48:59 +0000 2021","451578920","andreacasiragh1","1433562627259650050","#nflverse"
"Wed Sep 08 18:09:05 +0000 2021","451578920","andreacasiragh1","1435666514561093632","Some differences from play-action.

Goff, Mayfield and Cousins starts under center.
Jackson, Tua, Murray, Hurts starts in shotgun

Trubisky so close to Brady 🤯😱

#nflverse https://t.co/8onl64so5Z"
"Thu Sep 02 19:59:36 +0000 2021","617757984","ConorMcQ5","1433520001521094686","Can we just take a moment and acknowledge both how absurd RG3's rookie season was, and how Russell Wilson absolutely got robbed out of a Rookie of the Year title that same year? #nflverse https://t.co/D6jk85DFRR"
"Thu Sep 02 04:44:34 +0000 2021","732008980923305985","Drezdan_Dale","1433289724261658624","Since 2016, of the top 24 ppr fantasy RBs each season, 101 of 120 have received 2.5 or more targets per game… which is 84% 🤯

Targets play a major factor for RB’s Fantasy Production

(Minimum 8 games played; ranked by ppr ppg)

#nflverse #FantasyFootball https://t.co/QfM52Wv3Lu"
"Wed Sep 01 03:25:32 +0000 2021","839942645883551744","_TanHo","1432907448080293889","#nflverse 👀 https://t.co/w8oRexgNU3"
"Sun Sep 05 17:42:29 +0000 2021","839942645883551744","_TanHo","1434572657924657156","OFFICIAL DYNASTYPROCESS #SFB11 POWER RANKINGS ARE FINALLY HERE 🎉

https://t.co/ZI47n2donN

This page has ffsimulator team rankings from 1-1920 for the main contest and 1-2496 for the satellite as of today - let the trash talk commence! 

#rstats #nflverse"
"Tue Sep 07 17:03:49 +0000 2021","839942645883551744","_TanHo","1435287702098915330","LFG #nflverse https://t.co/0b9MftUEtb"
"Wed Sep 01 18:45:00 +0000 2021","911763200999251973","arjunmenon100","1433138838961020930","To add to the Lamar Jackson discourse, he isn't as bad at passing in the playoffs in obvious passing situations that people make him out to be. When his expected pass % is over 70%, he has a similar EPA to Mahomes in the playoffs. #nflverse https://t.co/R7gImE4dB4"
"Wed Sep 01 16:08:04 +0000 2021","1151956481887100936","JHamptAnalytics","1433099344329285641","We need more punter graphs in #nflverse https://t.co/WnnCZOdz0I"
"Tue Aug 31 20:27:46 +0000 2021","1194759040657551361","tejfbanalytics","1432802313773764612","since we're all looking at how quarterbacks do in pure passing situations, here's how each quarterback has done dropping back when their expected pass % is greater than 70% #nflverse https://t.co/qUuyKB1spV"
"Wed Sep 01 13:51:48 +0000 2021","1205557554442575878","mrcaseb","1433065053964709888","Chances are increasing that we will soon have a very cool new feature in @nflfastR. A new ggplot2 geom that conveniently plots nfl team logos even with the alpha channel as an aesthetic! #nflverse https://t.co/OwZFXGYQA7"
"Thu Sep 02 18:22:43 +0000 2021","1205557554442575878","mrcaseb","1433495619037974528","Definitely worth the #nflverse hashtag https://t.co/fM5vwNcj1Y"
"Fri Sep 03 17:37:38 +0000 2021","1205557554442575878","mrcaseb","1433846660803797006","Did some performance checks today with dplyr, data.table and @collapse_R and I can’t emphasize enough how insanely fast collapse is. I recommend every #nflverse and #rstats user to check that package out. It’s efficient and lightweight.
https://t.co/8nzn2wlvv2"
"Tue Aug 31 21:33:35 +0000 2021","1209594095422902272","Mike_Lounsberry","1432818875830263809","After spending another two weeks thinking about what I'd like to chart, I've arrived at what I believe is the final list. There are going to be 44(!) data points that I'll be collecting on each NFL punt this year, but if you've got a suggestion for another, let me know! #nflverse https://t.co/mfBWc4h565 https://t.co/qw9DY5Gpwl"
"Thu Sep 02 00:44:54 +0000 2021","1209594095422902272","Mike_Lounsberry","1433229409616547841","Ok sorry, after some outside input, it's 47 now. In addition to those 47, the table will also include who downed the punt (team-player number-player name) and long snapper (LS number-LS name) courtesy of the play description on @nflfastR so expect LS data as well! #nflverse https://t.co/EG5EnjAGCp https://t.co/5gtlQmmTck"
"Sat Sep 04 19:03:23 +0000 2021","1241814552","thomas_mock","1434230631744016393","@AllanLyngberg @rstatstweet Yup! You can get the logo urls from #nflverse 's {nflreadr} package, and then use gt::web_image() to embed it into the table."
"Thu Sep 02 22:47:00 +0000 2021","1245494219290152970","MafiaNumbers","1433562127780909056","A look at each team's offensive success rate (% of plays with a positive EPA) in the last 10 years.

Top 5 seasons for this metric since 2011:

1. 2018 Saints
2. 2011 Patriots
3. 2020 Bills
4. 2020 Packers 
5. 2013 Broncos 

Data: @nflfastR | #nflverse https://t.co/oniKQSXFgx"
"Sat Sep 04 22:26:48 +0000 2021","1333640422435024897","patpAItriot","1434281819923431427","What can be expected from Mac Jones' debut? Let's hope more he is more of a Pennington or Ryan than a McCarron or McElroy. #nflverse https://t.co/X1s4yxxdVD"
"Sat Sep 04 00:54:41 +0000 2021","1365340156069306371","deepvaluebettor","1433956650000568323","as NFL week 1 sneaks up on us, we took a look at how spreads have shifted over the course of the summer since initial release earlier in the year. most matchups pretty steady, in the 1/2 point range (games that had zero movement were omitted)

#nflverse #sportfoliokings https://t.co/iWx3oGGaR5"
"Mon Sep 06 01:14:52 +0000 2021","1365340156069306371","deepvaluebettor","1434686505965002757","we added draftkings to our evaluation of major sports betting media brands' 2020 NFL win total predictions. not bad? @ThePME 

breakdown here (+some broader NFL futures research to help improve your decision-making these final few days): https://t.co/0F4OEclAem

#nflverse #rstats https://t.co/b9r76RxNHs"
"Thu Sep 02 00:15:27 +0000 2021","1370449271540043776","_pranavrajaram","1433222001024438273","Not enough people realize that Jake Bailey is on his way to becoming the Patrick Mahomes of #nflverse punting graphs https://t.co/ufX7bQnKz9"
"Wed Sep 01 17:37:18 +0000 2021","21530655","AldridgePrior","1433121804239921154","@nflseedR I tried simulate_nfl() for 2021 by filtering the year out from load_sharpe_games() and got results back yet there's been no games yet. What criteria would it use there? 

#nflverse"
"Wed Sep 01 17:38:46 +0000 2021","21530655","AldridgePrior","1433122172596260872","#nflverse https://t.co/sYQuSosP4U"
"Sun Sep 05 14:22:39 +0000 2021","2271883289","Tucker_TnL","1434522370794942469","For the upcoming season, here's a thread of football analytics-related resources I've created...

@nflfastR Play Index to search/consolidate play-by-play data (https://t.co/rmD6ja5OOu)

#nflverse https://t.co/mZxJGHDL83"
"Wed Sep 08 01:46:09 +0000 2021","242557699","Cardanski0","1435419153075212289","Almost time for FOOTBALL! So let's do a quick Thursday night game preview, using advanced stats from the #nflverse

#DALvsTB

Plenty to talk about in this Viz, so lets get into it...

1/ https://t.co/mfFicXVjf2"
"Wed Sep 01 16:29:50 +0000 2021","2836111214","LeeSharpeNFL","1433104823696515075","The #nflverse games data has now been updated to reflect this change.

Note that this is now listed as a neutral site game. https://t.co/pXcVwnezNX"
"Wed Sep 01 13:12:46 +0000 2021","29360193","davisj2007","1433055230158163971","Excited to finally publish my 2021 #nfl projection model.  I used a mix of distributional modelling and bayesian updating to project the results of each game this season.  Initial predictions here and model description in thread #nflverse https://t.co/JEQ0nozQ7h"
"Wed Sep 01 13:13:00 +0000 2021","29360193","davisj2007","1433055288098230278","In meantime, huge shoutout to @LeeSharpeNFL @nflseedR @nflfastR and the whole #nflverse with additional shoutouts to @thomas_mock since I stole his {gt}.  Let me know if you have questions or want your team's schedule.  And eventually, I'll clean up all the code for GitHub!"
"Wed Sep 08 05:00:18 +0000 2021","3154004274","BRotoFFCasanova","1435468012618928131","An updated version of my record projections utilizing Vegas spread lines for all games

The lines get converted to Massey ratings and then into Elo ratings to run simulations using @nflseedR (by Lee Sharpe and Sebastian Carl)

This is the aggregate result of 10000 sims

#nflverse https://t.co/fD9Ac3MLys"
"Sun Sep 05 14:38:56 +0000 2021","40782542","reinhurdler","1434526465383702531","I made some data art! I call this “32 Long Sundays”

The thickness of each horizontal line shows the #Browns @nflfastR win probability at each minute from 8am ET to midnight ET on every Sunday in 2016 &amp; 2017

#nflverse https://t.co/X5stNmmaXx"
"Wed Sep 01 02:53:56 +0000 2021","411049104","QuinnsWisdom","1432899497206550529","Nick Chubb's patience/size + having an experienced o-line is a dangerous combo. He was the only RB in 2020 w/ avg. of &gt;3s behind the line of scrimmage per rush attempt yet still had a rushing percentage over expected of &gt;40%
(Best RB was 51.7% ROE%) 

#nflverse #NFL #NFLTwitter https://t.co/04Ytnx2vFW"
"Fri Sep 03 01:42:39 +0000 2021","411049104","QuinnsWisdom","1433606331416547328","AJ Brown was in a category of his own in 2020. His avg. targeted air yards was &gt;10yd and he still had an avg. YAC above expectation of 2.6yds. 

Also look at how similar Jerry Jeudy was in his rookie campaign to DK Metcalf's 2020
#nflverse #NFLTwitter https://t.co/u83F4tzcp3"
"Thu Sep 02 22:48:59 +0000 2021","451578920","andreacasiragh1","1433562627259650050","#nflverse"
"Wed Sep 08 18:09:05 +0000 2021","451578920","andreacasiragh1","1435666514561093632","Some differences from play-action.

Goff, Mayfield and Cousins starts under center.
Jackson, Tua, Murray, Hurts starts in shotgun

Trubisky so close to Brady 🤯😱

#nflverse https://t.co/8onl64so5Z"
"Thu Sep 02 19:59:36 +0000 2021","617757984","ConorMcQ5","1433520001521094686","Can we just take a moment and acknowledge both how absurd RG3's rookie season was, and how Russell Wilson absolutely got robbed out of a Rookie of the Year title that same year? #nflverse https://t.co/D6jk85DFRR"
"Thu Sep 02 04:44:34 +0000 2021","732008980923305985","Drezdan_Dale","1433289724261658624","Since 2016, of the top 24 ppr fantasy RBs each season, 101 of 120 have received 2.5 or more targets per game… which is 84% 🤯

Targets play a major factor for RB’s Fantasy Production

(Minimum 8 games played; ranked by ppr ppg)

#nflverse #FantasyFootball https://t.co/QfM52Wv3Lu"
"Wed Sep 01 03:25:32 +0000 2021","839942645883551744","_TanHo","1432907448080293889","#nflverse 👀 https://t.co/w8oRexgNU3"
"Sun Sep 05 17:42:29 +0000 2021","839942645883551744","_TanHo","1434572657924657156","OFFICIAL DYNASTYPROCESS #SFB11 POWER RANKINGS ARE FINALLY HERE 🎉

https://t.co/ZI47n2donN

This page has ffsimulator team rankings from 1-1920 for the main contest and 1-2496 for the satellite as of today - let the trash talk commence! 

#rstats #nflverse"
"Tue Sep 07 17:03:49 +0000 2021","839942645883551744","_TanHo","1435287702098915330","LFG #nflverse https://t.co/0b9MftUEtb"
"Wed Sep 01 18:45:00 +0000 2021","911763200999251973","arjunmenon100","1433138838961020930","To add to the Lamar Jackson discourse, he isn't as bad at passing in the playoffs in obvious passing situations that people make him out to be. When his expected pass % is over 70%, he has a similar EPA to Mahomes in the playoffs. #nflverse https://t.co/R7gImE4dB4"
"Wed Sep 01 16:08:04 +0000 2021","1151956481887100936","JHamptAnalytics","1433099344329285641","We need more punter graphs in #nflverse https://t.co/WnnCZOdz0I"
"Tue Aug 31 20:27:46 +0000 2021","1194759040657551361","tejfbanalytics","1432802313773764612","since we're all looking at how quarterbacks do in pure passing situations, here's how each quarterback has done dropping back when their expected pass % is greater than 70% #nflverse https://t.co/qUuyKB1spV"
"Wed Sep 01 13:51:48 +0000 2021","1205557554442575878","mrcaseb","1433065053964709888","Chances are increasing that we will soon have a very cool new feature in @nflfastR. A new ggplot2 geom that conveniently plots nfl team logos even with the alpha channel as an aesthetic! #nflverse https://t.co/OwZFXGYQA7"
"Thu Sep 02 18:22:43 +0000 2021","1205557554442575878","mrcaseb","1433495619037974528","Definitely worth the #nflverse hashtag https://t.co/fM5vwNcj1Y"
"Fri Sep 03 17:37:38 +0000 2021","1205557554442575878","mrcaseb","1433846660803797006","Did some performance checks today with dplyr, data.table and @collapse_R and I can’t emphasize enough how insanely fast collapse is. I recommend every #nflverse and #rstats user to check that package out. It’s efficient and lightweight.
https://t.co/8nzn2wlvv2"
"Tue Aug 31 21:33:35 +0000 2021","1209594095422902272","Mike_Lounsberry","1432818875830263809","After spending another two weeks thinking about what I'd like to chart, I've arrived at what I believe is the final list. There are going to be 44(!) data points that I'll be collecting on each NFL punt this year, but if you've got a suggestion for another, let me know! #nflverse https://t.co/mfBWc4h565 https://t.co/qw9DY5Gpwl"
"Thu Sep 02 00:44:54 +0000 2021","1209594095422902272","Mike_Lounsberry","1433229409616547841","Ok sorry, after some outside input, it's 47 now. In addition to those 47, the table will also include who downed the punt (team-player number-player name) and long snapper (LS number-LS name) courtesy of the play description on @nflfastR so expect LS data as well! #nflverse https://t.co/EG5EnjAGCp https://t.co/5gtlQmmTck"
"Sat Sep 04 19:03:23 +0000 2021","1241814552","thomas_mock","1434230631744016393","@AllanLyngberg @rstatstweet Yup! You can get the logo urls from #nflverse 's {nflreadr} package, and then use gt::web_image() to embed it into the table."
"Thu Sep 02 22:47:00 +0000 2021","1245494219290152970","MafiaNumbers","1433562127780909056","A look at each team's offensive success rate (% of plays with a positive EPA) in the last 10 years.

Top 5 seasons for this metric since 2011:

1. 2018 Saints
2. 2011 Patriots
3. 2020 Bills
4. 2020 Packers 
5. 2013 Broncos 

Data: @nflfastR | #nflverse https://t.co/oniKQSXFgx"
"Sat Sep 04 22:26:48 +0000 2021","1333640422435024897","patpAItriot","1434281819923431427","What can be expected from Mac Jones' debut? Let's hope more he is more of a Pennington or Ryan than a McCarron or McElroy. #nflverse https://t.co/X1s4yxxdVD"
"Sat Sep 04 00:54:41 +0000 2021","1365340156069306371","deepvaluebettor","1433956650000568323","as NFL week 1 sneaks up on us, we took a look at how spreads have shifted over the course of the summer since initial release earlier in the year. most matchups pretty steady, in the 1/2 point range (games that had zero movement were omitted)

#nflverse #sportfoliokings https://t.co/iWx3oGGaR5"
"Mon Sep 06 01:14:52 +0000 2021","1365340156069306371","deepvaluebettor","1434686505965002757","we added draftkings to our evaluation of major sports betting media brands' 2020 NFL win total predictions. not bad? @ThePME 

breakdown here (+some broader NFL futures research to help improve your decision-making these final few days): https://t.co/0F4OEclAem

#nflverse #rstats https://t.co/b9r76RxNHs"
"Thu Sep 02 00:15:27 +0000 2021","1370449271540043776","_pranavrajaram","1433222001024438273","Not enough people realize that Jake Bailey is on his way to becoming the Patrick Mahomes of #nflverse punting graphs https://t.co/ufX7bQnKz9"
"Wed Sep 01 17:37:18 +0000 2021","21530655","AldridgePrior","1433121804239921154","@nflseedR I tried simulate_nfl() for 2021 by filtering the year out from load_sharpe_games() and got results back yet there's been no games yet. What criteria would it use there? 

#nflverse"
"Wed Sep 01 17:38:46 +0000 2021","21530655","AldridgePrior","1433122172596260872","#nflverse https://t.co/sYQuSosP4U"
"Sun Sep 05 14:22:39 +0000 2021","2271883289","Tucker_TnL","1434522370794942469","For the upcoming season, here's a thread of football analytics-related resources I've created...

@nflfastR Play Index to search/consolidate play-by-play data (https://t.co/rmD6ja5OOu)

#nflverse https://t.co/mZxJGHDL83"
"Wed Sep 08 01:46:09 +0000 2021","242557699","Cardanski0","1435419153075212289","Almost time for FOOTBALL! So let's do a quick Thursday night game preview, using advanced stats from the #nflverse

#DALvsTB

Plenty to talk about in this Viz, so lets get into it...

1/ https://t.co/mfFicXVjf2"
"Wed Sep 01 16:29:50 +0000 2021","2836111214","LeeSharpeNFL","1433104823696515075","The #nflverse games data has now been updated to reflect this change.

Note that this is now listed as a neutral site game. https://t.co/pXcVwnezNX"
"Wed Sep 01 13:12:46 +0000 2021","29360193","davisj2007","1433055230158163971","Excited to finally publish my 2021 #nfl projection model.  I used a mix of distributional modelling and bayesian updating to project the results of each game this season.  Initial predictions here and model description in thread #nflverse https://t.co/JEQ0nozQ7h"
"Wed Sep 01 13:13:00 +0000 2021","29360193","davisj2007","1433055288098230278","In meantime, huge shoutout to @LeeSharpeNFL @nflseedR @nflfastR and the whole #nflverse with additional shoutouts to @thomas_mock since I stole his {gt}.  Let me know if you have questions or want your team's schedule.  And eventually, I'll clean up all the code for GitHub!"
"Wed Sep 08 05:00:18 +0000 2021","3154004274","BRotoFFCasanova","1435468012618928131","An updated version of my record projections utilizing Vegas spread lines for all games

The lines get converted to Massey ratings and then into Elo ratings to run simulations using @nflseedR (by Lee Sharpe and Sebastian Carl)

This is the aggregate result of 10000 sims

#nflverse https://t.co/fD9Ac3MLys"
"Sun Sep 05 14:38:56 +0000 2021","40782542","reinhurdler","1434526465383702531","I made some data art! I call this “32 Long Sundays”

The thickness of each horizontal line shows the #Browns @nflfastR win probability at each minute from 8am ET to midnight ET on every Sunday in 2016 &amp; 2017

#nflverse https://t.co/X5stNmmaXx"
"Wed Sep 01 02:53:56 +0000 2021","411049104","QuinnsWisdom","1432899497206550529","Nick Chubb's patience/size + having an experienced o-line is a dangerous combo. He was the only RB in 2020 w/ avg. of &gt;3s behind the line of scrimmage per rush attempt yet still had a rushing percentage over expected of &gt;40%
(Best RB was 51.7% ROE%) 

#nflverse #NFL #NFLTwitter https://t.co/04Ytnx2vFW"
"Fri Sep 03 01:42:39 +0000 2021","411049104","QuinnsWisdom","1433606331416547328","AJ Brown was in a category of his own in 2020. His avg. targeted air yards was &gt;10yd and he still had an avg. YAC above expectation of 2.6yds. 

Also look at how similar Jerry Jeudy was in his rookie campaign to DK Metcalf's 2020
#nflverse #NFLTwitter https://t.co/u83F4tzcp3"
"Thu Sep 02 22:48:59 +0000 2021","451578920","andreacasiragh1","1433562627259650050","#nflverse"
"Wed Sep 08 18:09:05 +0000 2021","451578920","andreacasiragh1","1435666514561093632","Some differences from play-action.

Goff, Mayfield and Cousins starts under center.
Jackson, Tua, Murray, Hurts starts in shotgun

Trubisky so close to Brady 🤯😱

#nflverse https://t.co/8onl64so5Z"
"Thu Sep 02 19:59:36 +0000 2021","617757984","ConorMcQ5","1433520001521094686","Can we just take a moment and acknowledge both how absurd RG3's rookie season was, and how Russell Wilson absolutely got robbed out of a Rookie of the Year title that same year? #nflverse https://t.co/D6jk85DFRR"
"Thu Sep 02 04:44:34 +0000 2021","732008980923305985","Drezdan_Dale","1433289724261658624","Since 2016, of the top 24 ppr fantasy RBs each season, 101 of 120 have received 2.5 or more targets per game… which is 84% 🤯

Targets play a major factor for RB’s Fantasy Production

(Minimum 8 games played; ranked by ppr ppg)

#nflverse #FantasyFootball https://t.co/QfM52Wv3Lu"
"Wed Sep 01 03:25:32 +0000 2021","839942645883551744","_TanHo","1432907448080293889","#nflverse 👀 https://t.co/w8oRexgNU3"
"Sun Sep 05 17:42:29 +0000 2021","839942645883551744","_TanHo","1434572657924657156","OFFICIAL DYNASTYPROCESS #SFB11 POWER RANKINGS ARE FINALLY HERE 🎉

https://t.co/ZI47n2donN

This page has ffsimulator team rankings from 1-1920 for the main contest and 1-2496 for the satellite as of today - let the trash talk commence! 

#rstats #nflverse"
"Tue Sep 07 17:03:49 +0000 2021","839942645883551744","_TanHo","1435287702098915330","LFG #nflverse https://t.co/0b9MftUEtb"
"Wed Sep 01 18:45:00 +0000 2021","911763200999251973","arjunmenon100","1433138838961020930","To add to the Lamar Jackson discourse, he isn't as bad at passing in the playoffs in obvious passing situations that people make him out to be. When his expected pass % is over 70%, he has a similar EPA to Mahomes in the playoffs. #nflverse https://t.co/R7gImE4dB4"
"Wed Sep 01 16:08:04 +0000 2021","1151956481887100936","JHamptAnalytics","1433099344329285641","We need more punter graphs in #nflverse https://t.co/WnnCZOdz0I"
"Tue Aug 31 20:27:46 +0000 2021","1194759040657551361","tejfbanalytics","1432802313773764612","since we're all looking at how quarterbacks do in pure passing situations, here's how each quarterback has done dropping back when their expected pass % is greater than 70% #nflverse https://t.co/qUuyKB1spV"
"Wed Sep 01 13:51:48 +0000 2021","1205557554442575878","mrcaseb","1433065053964709888","Chances are increasing that we will soon have a very cool new feature in @nflfastR. A new ggplot2 geom that conveniently plots nfl team logos even with the alpha channel as an aesthetic! #nflverse https://t.co/OwZFXGYQA7"
"Thu Sep 02 18:22:43 +0000 2021","1205557554442575878","mrcaseb","1433495619037974528","Definitely worth the #nflverse hashtag https://t.co/fM5vwNcj1Y"
"Fri Sep 03 17:37:38 +0000 2021","1205557554442575878","mrcaseb","1433846660803797006","Did some performance checks today with dplyr, data.table and @collapse_R and I can’t emphasize enough how insanely fast collapse is. I recommend every #nflverse and #rstats user to check that package out. It’s efficient and lightweight.
https://t.co/8nzn2wlvv2"
"Tue Aug 31 21:33:35 +0000 2021","1209594095422902272","Mike_Lounsberry","1432818875830263809","After spending another two weeks thinking about what I'd like to chart, I've arrived at what I believe is the final list. There are going to be 44(!) data points that I'll be collecting on each NFL punt this year, but if you've got a suggestion for another, let me know! #nflverse https://t.co/mfBWc4h565 https://t.co/qw9DY5Gpwl"
"Thu Sep 02 00:44:54 +0000 2021","1209594095422902272","Mike_Lounsberry","1433229409616547841","Ok sorry, after some outside input, it's 47 now. In addition to those 47, the table will also include who downed the punt (team-player number-player name) and long snapper (LS number-LS name) courtesy of the play description on @nflfastR so expect LS data as well! #nflverse https://t.co/EG5EnjAGCp https://t.co/5gtlQmmTck"
"Sat Sep 04 19:03:23 +0000 2021","1241814552","thomas_mock","1434230631744016393","@AllanLyngberg @rstatstweet Yup! You can get the logo urls from #nflverse 's {nflreadr} package, and then use gt::web_image() to embed it into the table."
"Thu Sep 02 22:47:00 +0000 2021","1245494219290152970","MafiaNumbers","1433562127780909056","A look at each team's offensive success rate (% of plays with a positive EPA) in the last 10 years.

Top 5 seasons for this metric since 2011:

1. 2018 Saints
2. 2011 Patriots
3. 2020 Bills
4. 2020 Packers 
5. 2013 Broncos 

Data: @nflfastR | #nflverse https://t.co/oniKQSXFgx"
"Sat Sep 04 22:26:48 +0000 2021","1333640422435024897","patpAItriot","1434281819923431427","What can be expected from Mac Jones' debut? Let's hope more he is more of a Pennington or Ryan than a McCarron or McElroy. #nflverse https://t.co/X1s4yxxdVD"
"Sat Sep 04 00:54:41 +0000 2021","1365340156069306371","deepvaluebettor","1433956650000568323","as NFL week 1 sneaks up on us, we took a look at how spreads have shifted over the course of the summer since initial release earlier in the year. most matchups pretty steady, in the 1/2 point range (games that had zero movement were omitted)

#nflverse #sportfoliokings https://t.co/iWx3oGGaR5"
"Mon Sep 06 01:14:52 +0000 2021","1365340156069306371","deepvaluebettor","1434686505965002757","we added draftkings to our evaluation of major sports betting media brands' 2020 NFL win total predictions. not bad? @ThePME 

breakdown here (+some broader NFL futures research to help improve your decision-making these final few days): https://t.co/0F4OEclAem

#nflverse #rstats https://t.co/b9r76RxNHs"
"Thu Sep 02 00:15:27 +0000 2021","1370449271540043776","_pranavrajaram","1433222001024438273","Not enough people realize that Jake Bailey is on his way to becoming the Patrick Mahomes of #nflverse punting graphs https://t.co/ufX7bQnKz9"
"Wed Sep 01 17:37:18 +0000 2021","21530655","AldridgePrior","1433121804239921154","@nflseedR I tried simulate_nfl() for 2021 by filtering the year out from load_sharpe_games() and got results back yet there's been no games yet. What criteria would it use there? 

#nflverse"
"Wed Sep 01 17:38:46 +0000 2021","21530655","AldridgePrior","1433122172596260872","#nflverse https://t.co/sYQuSosP4U"
"Sun Sep 05 14:22:39 +0000 2021","2271883289","Tucker_TnL","1434522370794942469","For the upcoming season, here's a thread of football analytics-related resources I've created...

@nflfastR Play Index to search/consolidate play-by-play data (https://t.co/rmD6ja5OOu)

#nflverse https://t.co/mZxJGHDL83"
"Wed Sep 08 01:46:09 +0000 2021","242557699","Cardanski0","1435419153075212289","Almost time for FOOTBALL! So let's do a quick Thursday night game preview, using advanced stats from the #nflverse

#DALvsTB

Plenty to talk about in this Viz, so lets get into it...

1/ https://t.co/mfFicXVjf2"
"Wed Sep 01 16:29:50 +0000 2021","2836111214","LeeSharpeNFL","1433104823696515075","The #nflverse games data has now been updated to reflect this change.

Note that this is now listed as a neutral site game. https://t.co/pXcVwnezNX"
"Wed Sep 01 13:12:46 +0000 2021","29360193","davisj2007","1433055230158163971","Excited to finally publish my 2021 #nfl projection model.  I used a mix of distributional modelling and bayesian updating to project the results of each game this season.  Initial predictions here and model description in thread #nflverse https://t.co/JEQ0nozQ7h"
"Wed Sep 01 13:13:00 +0000 2021","29360193","davisj2007","1433055288098230278","In meantime, huge shoutout to @LeeSharpeNFL @nflseedR @nflfastR and the whole #nflverse with additional shoutouts to @thomas_mock since I stole his {gt}.  Let me know if you have questions or want your team's schedule.  And eventually, I'll clean up all the code for GitHub!"
"Wed Sep 08 05:00:18 +0000 2021","3154004274","BRotoFFCasanova","1435468012618928131","An updated version of my record projections utilizing Vegas spread lines for all games

The lines get converted to Massey ratings and then into Elo ratings to run simulations using @nflseedR (by Lee Sharpe and Sebastian Carl)

This is the aggregate result of 10000 sims

#nflverse https://t.co/fD9Ac3MLys"
"Sun Sep 05 14:38:56 +0000 2021","40782542","reinhurdler","1434526465383702531","I made some data art! I call this “32 Long Sundays”

The thickness of each horizontal line shows the #Browns @nflfastR win probability at each minute from 8am ET to midnight ET on every Sunday in 2016 &amp; 2017

#nflverse https://t.co/X5stNmmaXx"
"Wed Sep 01 02:53:56 +0000 2021","411049104","QuinnsWisdom","1432899497206550529","Nick Chubb's patience/size + having an experienced o-line is a dangerous combo. He was the only RB in 2020 w/ avg. of &gt;3s behind the line of scrimmage per rush attempt yet still had a rushing percentage over expected of &gt;40%
(Best RB was 51.7% ROE%) 

#nflverse #NFL #NFLTwitter https://t.co/04Ytnx2vFW"
"Fri Sep 03 01:42:39 +0000 2021","411049104","QuinnsWisdom","1433606331416547328","AJ Brown was in a category of his own in 2020. His avg. targeted air yards was &gt;10yd and he still had an avg. YAC above expectation of 2.6yds. 

Also look at how similar Jerry Jeudy was in his rookie campaign to DK Metcalf's 2020
#nflverse #NFLTwitter https://t.co/u83F4tzcp3"
"Thu Sep 02 22:48:59 +0000 2021","451578920","andreacasiragh1","1433562627259650050","#nflverse"
"Wed Sep 08 18:09:05 +0000 2021","451578920","andreacasiragh1","1435666514561093632","Some differences from play-action.

Goff, Mayfield and Cousins starts under center.
Jackson, Tua, Murray, Hurts starts in shotgun

Trubisky so close to Brady 🤯😱

#nflverse https://t.co/8onl64so5Z"
"Thu Sep 02 19:59:36 +0000 2021","617757984","ConorMcQ5","1433520001521094686","Can we just take a moment and acknowledge both how absurd RG3's rookie season was, and how Russell Wilson absolutely got robbed out of a Rookie of the Year title that same year? #nflverse https://t.co/D6jk85DFRR"
